compound_id	SMILES	pic50
458	Cn1ncc(C(=O)O)c1C(=O)Nc1ccn2nc(-c3cccnc3F)nc2c1	7.17819834762574
459	COc1ccc(-c2nnc(NC(=O)c3nc(C4CC4)ccc3Nc3cncnc3)s2)cc1	5.74797252895581
460	O=C(Nc1nnc(-c2ccc(F)cc2)s1)c1nc(C2CC2)ccc1Nc1cncnc1	5.20788479667406
461	CN(C)c1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccc2s1	8.50626319772316
462	Cc1nc2ccc(OCc3nc(-c4ccccc4)nn3C)nn2c1C	7.28705581864306
463	Cc1ccc2nc(OCc3nc(-c4ccccc4)cn3C)c(Cl)nc2c1	8.37345434097287
464	CC(C)(O)CNC(=O)c1cc(OCCO)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	9.31106287427796
465	Cn1cc(-c2ccccc2)nc1/C=C/c1ncc(Cl)nc1Cl	6.0839131195654
466	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1ccnnc1	7.63121122315889
467	Cn1cc(-c2ccccc2)nc1CCc1ccccn1	5
468	Cn1nc(-c2ccc3ccccc3n2)cc1NC(=O)c1c(C(=O)N2CCC2)cnn1C	9.0395292224657
469	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccc2nc(N3CCCC3)nn2c1	9.31721121887916
470	CN(C)c1nc(OCc2nc3ccccc3n2C)nc2ccc(Cl)cc12	6.9212206622594
471	O=C(Nc1ccncc1F)c1ccc2cc(-c3ccccc3)nn2c1	6.02973310827715
472	COCc1ccc(Nc2cncnc2)c(C(=O)Nc2cc(-c3ccccn3)nn2C)n1	8.18210424283821
473	COc1ccccc1-c1cn2c(n1)C[C@H](NC(=O)c1c(C(=O)N(C)C)cnn1C)CC2	8.08560394787021
474	Cc1cnc(C)n2nc(/C=C/c3nc(N4CCCC4)nn3C)nc12	8.26978315943131
475	Cc1cc(C)n2nc(CCc3nc(N4CCCC4)nn3C3CC3)nc2n1	8.08618614761628
476	Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cccnc2)c1C(=O)N1CCC1	7.11156775620632
477	O=C(Nc1cnccc1C(=O)N1CCCC1)c1nc(C2CC2)ccc1Nc1cncnc1	7.72764775909321
478	Cc1noc(C(F)(F)F)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	5.02986590578632
479	Cc1ccn2nc(CCc3nc(N4CCCC4)n(C)n3)nc2c1C	8.14080163846612
480	CN(CCCO)C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	7.24909837259696
481	CNC(=O)c1cc(CCC(=O)O)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	9.41341269532825
482	CCn1nccc1C(=O)Nc1cc2nc(-c3ccccc3)[nH]c2cc1C(=O)NC	7.94981365032464
483	Cc1cnc(C)n2nc(CCc3nc(N4CCNC(=O)C4)nn3C)nc12	6.07144387758751
484	c1cc(COc2nc(N3CCOCC3)c3ccccc3n2)nc(N2CCCC2)c1	7.23663940218923
485	O=C(Nc1ccn(CCCC(F)(F)F)n1)c1nc(C2CC2)ccc1Nc1cncnc1	8.17659098510745
486	CCOC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N(C)C3CC3)nc2c1	7.23341572457671
487	O=C(Nc1cnccc1C(=O)N1CCC(F)(F)C1)c1nc(C2CC2)ccc1Nc1cncnc1	7.18250073813224
488	O=C(Nc1cc(-c2ccccc2)no1)c1nc(C2CC2)ccc1Nc1cncnc1	6.21316130194923
489	CN(C)c1nc2cc(NC(=O)c3c(C(=O)N4CCCC4)cnn3C)ccn2n1	8.27797318052245
490	O=C1c2ccccc2C(=O)N1CCc1nc(-c2ccccn2)no1	5.26354588779953
491	O=C(NCCc1cccc(C(F)(F)F)c1)c1nc(C2CC2)cnc1Nc1cncnc1	7.08197490834923
492	Cc1ncc(C)n2nc(CCc3nc(N4CCCC4)n(C4CC4)n3)nc12	8.08629208601952
493	CCN(C)c1nc2cc(NC(=O)c3c(C(=O)N4CCOCC4)cnn3C)ccn2n1	8.25551971706104
494	CC(C)c1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)c1	8.97477145260713
495	Cc1ccccc1-c1cn2c(n1)C[C@H](NC(=O)c1c(C(=O)N3CCC3)cnn1C)CC2	8.10507502264046
496	Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccn2nc(-n3ccnc3)nc2c1	6.98272869912254
497	Cc1c(Cl)cc(Cl)c2nc(CCc3nc4ccccc4n3C)nn12	7.21385218390282
498	O=C(Nc1ccn(CCC(F)(F)F)n1)c1nc(C2CC2)ccc1Nc1cncnc1	8.01443881222666
499	CCn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N1CCOCC1	7.05089799190934
500	Cn1nc(N2CCCC2)nc1CCc1nc2cnc(C#N)cn2n1	5.38025446484926
501	Cl.Cn1cc(-c2ccccc2)nc1CCc1cncc(N2CCCN2)n1	6.90697426363584
502	CCOC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N(C)CC)nc2c1	6.44411510519979
503	O=C(Nc1cnccc1C(=O)N1CC(O)C1)c1nc(C2CC2)ccc1Nc1cncnc1	7.23276990188928
504	CC(C)(O)CNC(=O)c1cc(C(F)(F)F)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	8.64111379559413
505	Cc1cn2nc(C#Cc3nc(N4CCCC4)nn3C)ccc2n1	8.03562237440206
506	CC(C)(O)CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1CCC(F)(F)F	7.89329626398015
507	O=C(Nc1ccnn1-c1ccccc1)c1nc(C2CC2)ccc1Nc1cncnc1	9.06248210798265
508	O=C(Nc1cnccc1C(=O)N1CC(F)(F)C1)c1nc(C2CC2)ccc1Nc1cncnc1	7.52931026249061
509	O=C(Nc1cc(-c2ccc(F)cc2)no1)c1nc(C2CC2)ccc1Nc1cncnc1	5.61071410233966
510	CNC(=O)COc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NC)c1	8.77580144827112
511	Cn1nc(N2CCCC2)nc1CCc1nc2c(Br)cc(C(F)(F)F)cn2n1	7.43756437726188
512	Cc1c(Cl)ccc2nc(CCc3nc4ccc(Cl)c(C)n4n3)nn12	6.32576918118037
513	CN(C)c1nc2cc(NC(=O)c3c(C(=O)N4CC(F)C4)cnn3C)ccn2n1	7.70783256921571
514	COc1ncc(C2CC2)nc1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	7.76975550059862
515	Cc1ncc(C)n2nc(CCc3nc(N4CCNCC4)nn3C)nc12	6.11471343074805
516	O=C(Nc1cn(-c2ccccn2)cn1)c1nc(C2CC2)ccc1Nc1cncnc1	7.48114402343617
517	Cn1cc(-c2ccccc2)nc1COc1ccc2nc(C(F)(F)F)cn2n1	6.48434733204509
518	O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1cnc(Cl)c(Cl)c1	5.98626223232922
519	CSc1ncc(Nc2cncnc2)c(C(=O)Nc2cc(-c3ccccn3)nn2C)n1	5.86547706134805
520	CN(C)c1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccn2n1	8.55792399705223
521	Cc1c(Cl)cc(Cl)c2nc(CCc3nc(N4CCCC4)no3)nn12	7.77601111742991
522	Cc1c(Cl)cc(Cl)c2nc(CCc3n[nH]c(N4CCCC4)n3)nn12	9.66554624884907
523	O=C(Nc1ccc2cc(-c3ccccc3)nn2c1)c1onc2ccc(Br)cc12	7.98138270748056
524	Cc1ncc(C)n2nc(CCc3nc(N4CC5CC4C5)nn3C)nc12	6.06636088747508
525	CNC(=O)c1cc(OCC(C)(C)O)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	8.6779875614176
526	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1ccn(C)n1	6.95174858190933
527	CNC(=O)c1cc(OCCO)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	9.11195173627037
528	O=C(Nc1cnccc1C(=O)N1CC2(COC2)C1)c1nc(C2CC2)ccc1Nc1cncnc1	6.24315554123523
529	Cc1noc(C(=O)Nc2ccc3cc(-c4ccccc4)nn3c2)c1Br	7.74564530794683
530	Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N1CCCCC1	7.48280410205003
531	O=C(Nc1ccn2cc(-c3ccccc3)nc2n1)c1nc(C2CC2)ccc1Nc1cncnc1	8.20335629621488
532	CNC(=O)c1nn(C)cc1NC(=O)c1ccc2cc(-c3ccccc3)nn2c1	6.7087177506403
533	CCn1nc(CCc2nc3c(C)ncc(C)n3n2)nc1N1CCCC1	7.54524658003434
534	O=C(Nc1cc(-c2ccc(Br)cc2)no1)c1nc(C2CC2)ccc1Nc1cncnc1	6.10740012802517
535	Cn1nc(-c2ccccn2)cc1NC(=O)c1c(C(=O)N2CCC2)cnn1C	8.09908693226233
536	CNC(=O)c1cc(OCCOC)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	8.99497007960773
537	O=C(Nc1ccn([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n1)c1nc(C2CC2)ccc1Nc1cncnc1	7.90872003577116
538	CC1(C)CCN(C(=O)c2ccncc2NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)C1	7.06026614911427
539	COCc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)n1	9.3172035990282
540	Cc1ccc2nc(Cl)c(OCc3nc(-c4ccccc4)cn3C)nc2c1	8.29602117499161
541	CC(C)(O)CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccc(F)c1F	8.34179774661298
542	Cc1cc(Nc2cncnc2)cc(C(=O)Nc2cc(-c3ccccn3)nn2C)n1	7.03517488211661
543	Cn1cc(-c2ccccc2)nc1/C=C/c1cc(Cl)nc(Cl)n1	5.6364226146392
544	O=C(Nc1ccc(F)c(F)c1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1	7.80880058029848
545	O=C(Nc1ccc(-n2ccccc2=O)cc1)c1nc(C2CC2)ccc1Nc1cncnc1	7.69439071043381
546	CN1CCN(c2nc3cc(NC(=O)c4c(C(=O)N5CCC5)cnn4C)ccc3s2)CC1	6.40617251039961
547	Cn1nc(-c2ccccn2)cc1NC(=O)c1cc(C(F)(F)F)ncc1Br	5
548	Cc1cccc(-c2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)n[nH]2)n1	8.01072820835831
549	CCOC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N(C)C)nc2c1	6.50269569254606
550	Cn1nc(N2CCCC2)nc1/C=C/c1nc(N2CCCC2)nn1C	6.72553501911798
551	O=C(Nc1ccc(C2CC2)nc1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1	8.06991736660763
552	O=C(Nc1cnccc1C(=O)N1CCC1)c1nc(C2CC2)ccc1Nc1cncnc1	8.38101107963507
553	CCc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)n1	9.39040559077478
554	O=C(Nc1cncnc1C(=O)N1CCCCC1)c1nc(C2CC2)cnc1Nc1cncnc1	7.09046536510263
555	O=C(Nc1nnc(-c2cnccn2)s1)c1nc(C2CC2)ccc1Nc1cncnc1	6.12855024877165
556	O=C(Nc1ccccc1)c1cccc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)c1	8.16825816635436
557	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1cc(C)on1	6.72146588750294
558	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1cc(C)nn1C(C)(C)C	6.02478102495115
559	Cc1nc2ccc(OCc3cccc(N4CCCC4)n3)nn2c1C	6.79190008591064
560	Cc1ncc(C)n2nc(/C=C/c3nc(N4CC[C@@H](C)C4)nn3C)nc12	7.61798295742513
561	CC1(C)CCCN1C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	7.61003696356411
562	CN(C)C(=O)c1nc(C2CC2)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	7.68708251888363
563	C[C@@H](NC(=O)c1ccc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)s1)c1ccccc1	6.49401074476835
564	O=C(NC1CCC1)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	8.94195376960472
565	Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N1CCOCC1	6.82859243846983
566	Cc1ncc(C)n2nc(/C=C/c3nc(N4CC[C@H](C)C4)nn3C)nc12	7.34872198600186
567	Cc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)N2CCC2)n1	8.72399801003795
568	CN(C)c1nc2cc(NC(=O)c3c(C(=O)N4CCOCC4)cnn3C)ccn2n1	7.41093627567908
569	NS(=O)(=O)c1ccc(CCNC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cc1	6.52230585458895
570	O=C1c2ccccc2C(=O)N1CCc1nc(-c2ccncc2)no1	4.9252040681896
571	CC(=O)Nc1cccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1	7.46073566405255
572	CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1CCC(F)(F)F	7.71282796528085
573	Cc1nc2ccc(OCc3nc(N4CCCC4)nn3C)nn2c1C	7.00907094146563
574	CN(C)c1nc(/C=C/c2cccc(Br)n2)nc2ccc(Cl)cc12	6.55029332836986
575	O=C(Nc1cccnc1C(=O)N1CCCCC1)c1nc(C2CC2)cnc1Nc1cncnc1	7.78608399035598
576	CNC(=O)c1cc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)n(C)n1	7.13111230560902
577	O=C(Nc1cc(-c2ccc(Cl)cc2)no1)c1nc(C2CC2)ccc1Nc1cncnc1	5.83827632148804
578	CC(C)c1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccn2n1	7.32493690879033
579	O=C1c2ccccc2C(=O)N1CCc1nc(-c2cccnc2)no1	4.78528873793133
580	O=C(Nc1ccn(C2CCCC2)n1)c1nc(C2CC2)ccc1Nc1cncnc1	8.2476441958465
581	CN(CCNC(=O)c1nc(C2CC2)cnc1Nc1cncnc1)C(=O)c1ccccn1	5
582	Cc1c(Cl)cc(Cl)c2nc(CCc3nncn3-c3ccccc3)nn12	7.14399654600278
583	CN(C)C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	7.05649064512821
584	CCc1cnc(C)n2nc(CCc3nc(N4CCCC4)nn3C)nc12	8.5431635677686
585	O=C(Nc1cccc(F)c1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1	8.7765040590376
586	CN(C)c1nc(OCc2cc3ccccn3n2)nc2ccc(Cl)cc12	6.37282060228623
587	Cc1nc2cc(Cl)ccc2nc1OCc1nc(-c2ccccc2)cn1C	8.39265222323159
588	CNC(=O)c1cc(C(F)(F)F)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	8.40649241066823
589	O=C(Nc1cncnc1C(=O)N1CCCC1)c1nc(C2CC2)cnc1Nc1cncnc1	7.28142358237427
590	Cc1nn2ccc(CCc3nc(N4CCCC4)nn3C)nc2c1C	7.77469071827414
591	O=C(NCCC(=O)N1CCOCC1)c1nc(C2CC2)cnc1Nc1cncnc1	5.81654821792462
592	O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1onc2ccc(Br)cc12	7.99037915918568
593	O=C(Nc1ccn(CC2CC2)n1)c1nc(C2CC2)ccc1Nc1cncnc1	7.63524269342879
594	CN(C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C)C1COC1	6.71951040959032
595	CC(C)(O)CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1CC(F)(F)F	7.60499265060672
596	Cc1ncc(C)n2nc(/C=C/c3nc(N4CCCC4)cn3C)nc12	6.48559481293505
597	O=C(Nc1ccn(CCO)n1)c1nc(C2CC2)ccc1Nc1cncnc1	7.29723353230488
598	Cn1cc(-c2ccccc2)nc1COc1cnc2cc(Cl)ccc2n1	8.01010543628123
599	CNC(=O)c1cc(NC(C)=O)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	9.41793663708829
600	CCN(CCO)C(=O)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	7.27288999835908
601	CCc1nc(CNC(=O)c2cnn(C)c2C(=O)Nc2ccn3cc(-c4ccccc4)nc3n2)cs1	5.94618887060008
602	CCOc1cccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1	7.59204852916733
603	O=C(Nc1ccn(CC(F)(F)F)n1)c1nc(C2CC2)ccc1Nc1cncnc1	8.1944991418416
604	Cc1c(C#N)cc(C#N)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	7.5138671821543
605	Cc1ncc(C2CC2)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	8.48394888700253
606	O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1ccno1	5.62959832020707
607	O=C(Nc1cnoc1-c1ccccc1)c1nc(C2CC2)ccc1Nc1cncnc1	8.71489297043319
608	COc1ccc(Cl)cc1C(=O)Nc1cc(-c2ccccn2)nn1C	5.8605714917495
609	Cc1ncc(C)n2nc(CCc3nc(C(=O)N(C)C)cn3C)nc12	5.79736812248453
610	Cc1ccc(Nc2cncnc2)c(C(=O)Nc2ccn([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)n2)n1	7.28396325038219
611	CNC(=O)c1nn(CCOC)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	7.04088702657577
612	CN(C)c1nc(/C=C/c2nc(Br)cs2)nc2ccc(Cl)cc12	5.83223560166235
613	CN(C(=O)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1)C1CC1	7.57155741972001
614	O=C(Nc1cnn(Cc2ccccc2)c1)c1nc(C2CC2)ccc1Nc1cncnc1	7.15995666939651
615	Cc1c(Cl)cc(C(F)(F)F)c2nc(CCc3nc(I)nn3C)nn12	6.90960437759402
616	Cc1nc2ccccc2nc1OCc1cccc(N2CCCCC2)n1	5.77231147139118
617	CCCN(CCC)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C	7.37175415522966
618	Cc1ncc(C)n2nc(/C=C/c3nc(-c4cc[nH]n4)nn3C)nc12	7.34070194513384
619	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1cc[nH]n1	6.40807989649611
620	Cc1cn2nc(C)c(C)c2nc1CCc1nc(N2CCCC2)nn1C	7.11936930706152
621	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	10.0294928781472
622	CN(C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C)C1CC1	7.28113309270969
623	CN(C)c1nc2ccc(NC(=O)c3c(C(=O)N4CC(F)C4)cnn3C)cn2n1	7.60242495199771
624	CC(C)Cn1ccc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)n1	8.22995844568033
625	O=C(NC1CCCC1)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	8.89448981523003
626	[2H]C1([2H])CCC([2H])([2H])N1c1nc(CCc2nc3c(C)ncc(C)n3n2)n(C)n1	8.63827216398241
627	O=C(Nc1ccnc(Cl)n1)c1cn(-c2ccc3ccccc3n2)cn1	5.91071534872642
628	O=C1CN(C(=O)c2ccncc2NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)CCN1	6.63526707055723
629	Cc1ncc(C)n2nc(/C=C/c3ncn(-c4ccccc4)n3)nc12	6.7892214734129
630	CCNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)sc2c1CCCC2	5.57076514529376
631	O=C(NCc1nccn1Cc1ccccc1)c1nc(C2CC2)cnc1Nc1cncnc1	6.56339374018633
632	O=C(Nc1ccn(C2CCCCC2)n1)c1nc(C2CC2)ccc1Nc1cncnc1	7.71552414699468
633	COc1cnc(C)n2c(CCc3nc(N4CCCC4)nn3C)nnc12	5.37809071196035
634	Cn1nc(-c2ccc(C(F)(F)F)cn2)cc1NC(=O)c1c(C(=O)N2CCC2)cnn1C	7.58594632496905
635	O=C(Nc1ccn(S(=O)(=O)C(F)(F)F)n1)c1nc(C2CC2)ccc1Nc1cncnc1	7.73921333134502
636	Cn1nc(-c2ccccn2)cc1NC(=O)c1cc(Br)c[nH]c1=O	6.52963802804398
637	CNC(=O)c1c(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)cnn1CC1CC1	6.5922913524265
638	O=C(Nc1ccc(F)cc1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1	8.34466944199066
639	CN(CCO)C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	7.72392900686297
640	COCCn1ccc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)n1	7.84979637123719
641	O=C(N[C@@H](CO)Cc1ccccc1)c1nc(C2CC2)cnc1Nc1cncnc1	5.84501852797373
642	O=C(Nc1ccnn1CC(F)F)c1nc(C2CC2)ccc1Nc1cncnc1	7.34162604723948
643	CCCn1ccc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)n1	7.85312809691426
644	Cn1cc(-c2ccccc2)nc1COc1nc2ccccc2nc1C(F)(F)F	7.58176501824324
645	CC(C)(O)CNC(=O)c1cc(F)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	8.86710023005552
646	CC(C)(O)CNC(=O)c1cc(Cl)ncc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	8.79221061670415
647	CC(C)c1nc2cc(NC(=O)c3c(C(=O)N4CC(F)C4)cnn3C)ccn2n1	7.37715417039967
648	Cc1ncc(C)n2nc(/C=C/c3nc(Br)cn3-c3ccccc3)nc12	6.69421884874502
649	CN(c1nc2cc(NC(=O)c3c(C(=O)O)cnn3C)ccn2n1)C1CC1	7.37829878132374
650	CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1cc(C(C)(C)C)nn1C	6.94015648245542
651	O=C(NC1CCCCC1)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	8.69831905070642
652	CN(C)c1nc2ccc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)cn2n1	8.05751570837891
653	O=C(Nc1cc(C2CCCC2)n[nH]1)c1nc(C2CC2)ccc1Nc1cncnc1	6.42542822736206
654	CCn1nccc1NC(=O)c1ccc2cc(-c3ccccc3)nn2c1	6.24018791796752
655	Cn1nc(-c2ccccn2)cc1NC(=O)c1cccc2c1OCCO2	5
656	CNC(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3cccc(F)c3)nc2n1	7.21017259968245
657	Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)NCC(C)(F)F	8.64975198166584
658	Cc1ncc(Br)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	7.46470587995723
659	COC(=O)c1cccnc1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1	5.56592730531163
660	CCc1cc(CNC(=O)c2cnn(C)c2C(=O)Nc2ccn3cc(-c4ccccc4)nc3n2)on1	6.3386938135099
661	O=C(NC[C@@H]1[C@@H](c2ccccc2)C1(F)F)c1nc(C2CC2)cnc1Nc1cncnc1	6.02022088230413
662	Cn1nc(-c2ccccn2)cc1NC(=O)c1ccn(CC(F)(F)F)n1	5
663	Cc1c(Cl)cc(Cl)c2nc(CCc3cn4ccccc4n3)nn12	8.02662640974571
664	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cc(-c2ccccn2)n[nH]1	8.08097423541264
665	O=C(NCCCS(=O)(=O)c1ccccc1)c1nc(C2CC2)cnc1Nc1cncnc1	6.08497235047903
666	CCOc1ccccc1C(=O)Nc1cc(-c2ccccn2)nn1C	5.62288944413725
667	O=C(Nc1ccccc1C(=O)C1CCCCC1)c1nc(C2CC2)cnc1Nc1cncnc1	7.89605951491698
668	O=C(NCc1ccc(C(F)(F)F)cc1)c1nc(C2CC2)cnc1Nc1cncnc1	7.00049972605177
669	Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn(Cc2cn(-c3ccc(Cl)c(Cl)c3)cn2)n1	7.09476555847969
670	O=C(Nc1nnc(-c2ccccc2)s1)c1nc(C2CC2)ccc1Nc1cncnc1	6.36156965134942
671	COc1cnc(C)n2nc(CCc3nc(N4CCCC4)nn3C)nc12	7.96599394539971
672	Cc1ncc(C(C)C)c2nc(CCc3nc(N4CCCC4)nn3C)nn12	8.15428242392797
673	Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N1CC(F)C1	7.83007872323098
674	O=C(Nc1cc(F)cc(F)c1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1	7.44443401127056
675	CNC(=O)c1cn(C)c(CCc2nc3c(C)ncc(C)n3n2)n1	6.64077371559819
676	O=C(Nc1cc(F)c(F)cc1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1	7.55075062177674
677	Cn1nc(C2CCCC2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	6.35710093412525
678	Cc1cn2nc(CCc3nc(N4CCCC4)nn3C)nc2cn1	6.03198241606644
679	O=C(Nc1ccc2cc(-c3ccccc3)nn2c1)c1ccno1	5.62753669299709
680	CN(CC(F)(F)F)C(=O)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	8.09398837472859
681	CC(C)(O)CNC(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	8.68277265082358
682	O=C(NCc1cn(-c2ccccc2)cn1)c1nc(C2CC2)cnc1Nc1cncnc1	7.27434150779878
683	CCCCN(C)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C	7.73499339433941
684	Cc1ccc(C(=O)Nc2ccn3nc(-c4ccccc4)nc3c2)cn1	5.33047448501241
685	CN(C)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccc(F)c1F	7.61830744794184
686	O=C(Nc1ccc(N2CCOCC2=O)cc1)c1nc(C2CC2)ccc1Nc1cncnc1	7.36754270781528
687	Cc1nc2nc(CCc3nc(-c4ccccc4)cn3C)[nH]c(=O)c2n1C	6.47925845639531
688	O=C(NC1CC1)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	8.68319124794698
689	CN(C)C(=O)c1cc(F)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	8.10712659311123
690	COc1cccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N(C)C	7.91221858219046
691	Cc1ncc(C)n2nc(/C=C/c3nc(N4CCC[C@H]4CF)nn3C)nc12	6.10376774558314
692	CC(C)n1ccc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)n1	7.32030869918285
693	CN(C)C(=O)Cc1cccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1	7.01215243037701
